,id,title,rating,user
11,10343389,"Kill Alex Cross (Alex Cross, #18)",0,1461
12,13097901,"Merry Christmas, Alex Cross (Alex Cross, #19)",0,1461
13,53625,"Four Blind Mice (Alex Cross, #8)",0,1461
14,79378,"Roses are Red (Alex Cross, #6)",0,1461
15,13143,"Pop Goes the Weasel (Alex Cross, #5)",0,1461
16,21436,"Cat and Mouse (Alex Cross, #4)",0,1461
17,79379,"Violets Are Blue (Alex Cross, #7)",0,1461
18,13140,"Jack & Jill (Alex Cross, #3)",5,1461
19,16042930,"The Jefferson Key (Cotton Malone, #7)",5,1461
0,76865,Good to Great: Why Some Companies Make the Leap... and Others Don't,0,1462
0,22882816,A Place Called Winter,0,1463
1,20890479,"The Love Song of Miss Queenie Hennessy (Harold Fry, #2)",0,1463
2,20697435,The Book of Strange New Things,0,1463
3,21412360,Nora Webster,0,1463
4,22522805,The Buried Giant,0,1463
5,17262100,The Lowland,0,1463
6,67896,Tao Te Ching,0,1463
0,2079283,Sabar: Perisai Seorang Mukmin,0,1464
0,2013598,Venomous Animals of the World,0,1466
1,9565068,"The Baseball Codes: Beanballs, Sign Stealing, and Bench-Clearing Brawls: The Unwritten Rules of America's Pastime",0,1466
2,6558004,Becoming Your Own Banker: Unlock The Infinite Banking Concept,5,1466
3,8165487,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,0,1466
0,13637412,ساق البامبو,0,1469
1,23627873,الاثير,0,1469
2,18081717,ترنيمة سلام,0,1469
3,20316309,في قلبي أنثى عبرية,5,1469
4,11196694,رحلتي مع غاندي,5,1469
5,17557906,الساعة 7:46 مساءً,5,1469
0,25870749,Mrs Funnybones,0,1470
1,9777,The God of Small Things,0,1470
2,440960,Batman and Son,0,1470
3,106069,Batman: The Long Halloween,0,1470
4,59980,Batman: Year One,0,1470
5,59960,Batman: The Dark Knight Returns,0,1470
6,48855,The Diary of a Young Girl,0,1470
7,11084145,Steve Jobs,0,1470
0,675905,Summer People,4,1474
1,2071575,The Beach House,4,1474
0,157993,The Little Prince,5,1475
1,5787,The Aleph and Other Stories,5,1475
2,13496,"A Game of Thrones (A Song of Ice and Fire, #1)",4,1475
3,930,Memoirs of a Geisha,4,1475
4,4671,The Great Gatsby,4,1475
5,2213661,The Graveyard Book,3,1475
6,119073,The Name of the Rose,5,1475
7,7604,Lolita,5,1475
8,23751,Homer's Daughter,3,1475
9,968,"The Da Vinci Code (Robert Langdon, #2)",2,1475
10,323328,Death in Venice and Seven Other Stories,4,1475
11,88077,The Magic Mountain,5,1475
12,9833,"Blind Willow, Sleeping Woman",5,1475
13,10374,Hard-Boiled Wonderland and the End of the World,4,1475
14,17803,After Dark,3,1475
15,35206,Rashōmon and Seventeen Other Stories,5,1475
16,11297,Norwegian Wood,5,1475
17,9557,Sputnik Sweetheart,5,1475
18,816720,The Witch of Portobello,2,1475
19,117833,The Master and Margarita,5,1475
0,18908614,Your Beautiful Purpose: Discovering and Enjoying What God Can Do Through You,0,1477
1,289747,The Princess,0,1477
0,6288,The Road,5,1479
1,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1479
0,6900,Tuesdays with Morrie,0,1481
1,25324132,"Auggie & Me: Three Wonder Stories (Wonder #1.5, 1.6, 1.7)",0,1481
2,3431,The Five People You Meet in Heaven,4,1481
3,11387515,"Wonder (Wonder, #1)",4,1481
4,2657,To Kill a Mockingbird,0,1481
5,19381741,Sherlock Holmes Short Stories: 700 Headwords (Oxford Bookworms Library),0,1481
6,1131268,The President's Murderer,0,1481
7,11870085,The Fault in Our Stars,0,1481
8,19358356,بنات الخرطوم,0,1481
9,15823480,Anna Karenina,0,1481
10,656,War and Peace,0,1481
11,2623,Great Expectations,0,1481
12,1953,A Tale of Two Cities,0,1481
13,229149,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)",5,1481
14,1717890,Pandora Hearts 1巻,0,1481
15,439363,"Love★Com, Vol. 1",5,1481
16,13619,"Confluence (Death Note, #2)",0,1481
17,2880,"Bleach, Volume 01",5,1481
18,263145,"Vampire Knight, Vol. 1 (Vampire Knight, #1)",0,1481
19,13615,"Boredom (Death Note, #1)",5,1481
0,82751,Chinese Cinderella: The True Story of an Unwanted Daughter,0,1482
1,13584236,"Fifty Shades Trilogy (Fifty Shades, #1-3)",0,1482
2,7260188,"Mockingjay (The Hunger Games, #3)",0,1482
3,6148028,"Catching Fire (The Hunger Games, #2)",0,1482
4,2767052,"The Hunger Games (The Hunger Games, #1)",0,1482
0,8229029,"The 4% Universe: Dark Matter, Dark Energy, and the Race to Discover the Rest of Reality",0,1484
1,588138,The Hero With a Thousand Faces,0,1484
2,9895505,Program or Be Programmed: Ten Commands for a Digital Age,3,1484
3,39669100,Ten Arguments for Deleting Your Social Media Accounts Right Now,4,1484
4,38492120,Social and Personal Identity: Understanding Yourself,3,1484
5,18650395,"Digital Whoness: Identity, Privacy and Freedom in the Cyberworld",4,1484
6,28463336,Lyotard i neljudsko,0,1484
7,18753110,On Intelligence,4,1484
8,41557328,Little Women,0,1484
9,45869194,"A Longer Fall (Gunnie Rose, #2)",0,1484
10,38136877,"An Easy Death (Gunnie Rose, #1)",0,1484
11,30088200,Mythologies of Transhumanism,0,1484
12,22812783,Sex and the Posthuman Condition,0,1484
13,35074096,"Mythos: The Greek Myths Retold (Stephen Fry's Great Mythology, #1)",0,1484
14,36621586,"The Winter of the Witch (Winternight Trilogy, #3)",0,1484
15,34050917,"The Girl in the Tower (Winternight Trilogy, #2)",0,1484
16,25489134,"The Bear and the Nightingale (Winternight Trilogy, #1)",0,1484
17,17258705,Noćni vlak za Lisabon,0,1484
18,9579634,"Prince of Thorns (The Broken Empire, #1)",0,1484
19,36099978,Season of Storms (The Witcher #6),0,1484
0,15703337,Revenge of the Girl with the Great Personality,0,1486
1,4570667,Just One Wish,0,1486
2,852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",0,1486
0,48998310,"Starcrossed (Magic in Manhattan, #2)",0,1487
1,49948688,"Gentleman Wolf (Capital Wolves Duet, #1)",0,1487
2,49074639,"Alpha Night (Psy-Changeling Trinity, #4; Psy-Changeling, #19)",4,1487
3,53024190,"How to Elude a Vampire (VRC: Vampire Related Crimes, #2)",3,1487
4,48594713,"Discovering Destiny (Familiar Magick, #1)",0,1487
5,52270477,Magpie (Forbidden Desires Spin-Off #2),2,1487
6,49537993,Swallow (Forbidden Desires Spin-off #1),3,1487
7,51091136,"How to Vex a Vampire (VRC: Vampire Related Crimes, #1)",4,1487
8,51940349,The Alpha's Warlock (Mismatched Mates #1),0,1487
9,52296454,Poisonwood (Poisonwood & Lyric #1),0,1487
10,50357832,Guarding His Mate (Everglow Pack #2),2,1487
11,48894886,"P.S. I Spook You (The Spectral Files, #1)",0,1487
12,51059318,Shadow Walker (Bay City Coven #1),0,1487
13,50392426,"Danger Zone (The Elite, #1)",0,1487
14,51449827,Thorn in His Side,0,1487
15,53168746,"Claiming Marcus (Lords of Discord, #1)",0,1487
16,36187110,"Witchmark (The Kingston Cycle, #1)",0,1487
17,22929563,"The Watchmaker of Filigree Street (The Watchmaker of Filigree Street, #1)",0,1487
18,39897058,"The Fever King (Feverwake, #1)",0,1487
19,50847453,Hunger (Witches of the Big Easy #2),3,1487
0,3228154,Skuld,3,1489
1,497723,Equinox,3,1489
2,9835731,"The Hypnotist (Joona Linna, #1)",4,1489
3,17803,After Dark,0,1489
4,11297,Norwegian Wood,0,1489
5,11275,The Wind-Up Bird Chronicle,5,1489
6,4929,Kafka on the Shore,5,1489
7,18431,The Rule of Four,5,1489
8,40440,The Thirteenth Tale,4,1489
9,32692,Gerald's Game,3,1489
10,943402,Let the Right One In,0,1489
11,43763,"Interview with the Vampire (The Vampire Chronicles, #1)",4,1489
12,6288,The Road,5,1489
13,4214,Life of Pi,4,1489
14,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1489
15,2714797,"Ritual (Jack Caffery, #3)",5,1489
16,6116751,"Skin (Jack Caffery, #4)",5,1489
17,7348465,"Gone (Jack Caffery, #5)",5,1489
18,366787,The Devil of Nanking,5,1489
19,130260,"Birdman (Jack Caffery, #1)",5,1489
0,79885,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #15)",5,1490
1,11337912,"The Prisoner of Cell 25 (Michael Vey, #1)",5,1490
2,85392,Term Limits,0,1490
3,13153,Hide and Seek,4,1490
4,1248179,The Appeal,4,1490
5,2260637,"The Whole Truth (A. Shaw, #1)",5,1490
6,7932146,"The Inner Circle (Culper Ring, #1)",4,1490
7,9509287,"The Sixth Man (Sean King & Michelle Maxwell, #5)",4,1490
8,5348,The Testament,5,1490
9,9682816,Kill Me If You Can,5,1490
10,7313444,"Foreign Influence (Scot Harvath, #9)",4,1490
11,7784406,"Warlord (Alexander Hawke, #6)",4,1490
12,10517947,Full Black (Scot Harvath #10),5,1490
13,11600163,The Litigators,4,1490
14,10816297,"Kill Shot (Mitch Rapp, #2)",5,1490
15,11082037,"The Drop (Harry Bosch, #15; Harry Bosch Universe, #23)",5,1490
16,11007587,"Zero Day (John Puller, #1)",4,1490
17,173673,A Course in Miracles,4,1490
18,9762,Loving What Is: Four Questions That Can Change Your Life,5,1490
19,357886,Your Erroneous Zones,5,1490
0,531350,The Choice,0,1491
0,28585057,"Disruptor (Seeker, #3)",0,1492
1,24690795,"Traveler (Seeker, #2)",0,1492
2,77197,"Assassin's Apprentice (Farseer Trilogy, #1)",0,1492
3,37542581,The Spy and the Traitor: The Greatest Espionage Story of the Cold War,0,1492
4,53181765,Spionen og forræderen: Den utrolige historie om den største koldkrigsspion i Danmark,0,1492
5,43892137,Clap When You Land,0,1492
6,54081499,Too Much and Never Enough: How My Family Created the World's Most Dangerous Man,0,1492
7,22249640,"Peace Talks (The Dresden Files, #16)",0,1492
8,50624128,"Satans sommer (Martin Juncker-krim, #2)",0,1492
9,50376572,Buret,3,1492
10,37976541,Bad Blood: Secrets and Lies in a Silicon Valley Startup,0,1492
11,28454166,Frejas blod,0,1492
12,53930678,Frejas Blod,0,1492
13,14761003,William Shakespeare: Complete Plays,0,1492
14,505622,King Edward III,0,1492
15,47040,"Henry IV, Parts One and Two (No Fear Shakespeare)",0,1492
16,39914040,Hamlet (No Fear Shakespeare),0,1492
17,82378,"Henry VI (Parts I, II and III)",0,1492
18,652275,The Two Noble Kinsmen,0,1492
19,6878480,Romeo & Juliet,0,1492
0,18405,Gone with the Wind,5,1496
1,7662223,"Deadly Fear (Deadly, #1)",0,1496
2,40173,"Are You There, Vodka? It's Me, Chelsea",3,1496
3,7090785,"Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)",4,1496
4,227443,"Bridget Jones's Diary (Bridget Jones, #1)",4,1496
5,10335308,Is Everyone Hanging Out Without Me?,4,1496
6,341027,"The Mane Event (Pride, #1)",3,1496
7,40440,The Thirteenth Tale,5,1496
8,16331,"Murder at the Vicarage (Miss Marple, #1)",5,1496
9,7061,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),5,1496
10,852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",5,1496
11,14662,The Red and the Black,5,1496
12,19380,Candide,5,1496
13,865,The Alchemist,5,1496
14,30659,Meditations,3,1496
15,72623,Dream Man,5,1496
16,2771105,"Unlawful Contact (I-Team, #3)",5,1496
17,16343,"The Mysterious Affair at Styles (Hercule Poirot, #1)",5,1496
18,960,"Angels & Demons (Robert Langdon, #1)",5,1496
19,268602,"Naked in Death (In Death, #1)",5,1496
0,6171862,Playing Poker with the SAS: A Comedy Tour of Iraq and Afghanistan,0,1497
0,366337,"Back on Blossom Street (Blossom Street, #4)",0,1499
1,233044,"The Shop on Blossom Street (Blossom Street, #1)",0,1499
0,7510,The Beach House,2,1501
1,9725505,Worst Case,0,1501
2,7134202,"Private (Private, #1)",0,1501
0,28691,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)",4,1502
1,28689,"Stone of Farewell (Memory, Sorrow, and Thorn, #2)",4,1502
2,91981,"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",4,1502
3,2315892,Best Served Cold,5,1502
4,944076,"Last Argument of Kings (The First Law, #3)",5,1502
5,902715,"Before They Are Hanged (The First Law, #2)",5,1502
6,944073,"The Blade Itself (The First Law, #1)",5,1502
0,4671,The Great Gatsby,0,1503
1,8664353,"Unbroken: A World War II Story of Survival, Resilience and Redemption",0,1503
2,43641,Water for Elephants,0,1503
3,6892870,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",0,1503
4,5060378,"The Girl Who Played with Fire (Millennium, #2)",0,1503
5,4965,Year of Wonders,0,1503
6,2767052,"The Hunger Games (The Hunger Games, #1)",0,1503
7,2732977,The Girl with the Dragon Tattoo (Millennium #1),0,1503
8,6148028,"Catching Fire (The Hunger Games, #2)",0,1503
9,241969,"Between, Georgia",0,1503
10,613283,Princess: A True Story of Life Behind the Veil in Saudi Arabia,0,1503
11,7260188,"Mockingjay (The Hunger Games, #3)",0,1503
0,15758958,One Fateful Night,0,1505
0,22557520,"After (After, #1)",0,1507
1,18052985,"Romancing the Duke (Castles Ever After, #1)",0,1507
2,6547260,"The Well of Ascension (Mistborn, #2)",0,1507
3,40242200,"The Evil Queen (The Forest of Good and Evil, #1)",3,1507
4,21481566,"The Inheritance Trilogy (Inheritance, #1-3.5)",0,1507
5,17455817,"Every Last Breath (The Dark Elements, #3)",2,1507
6,37638128,"Of Blood and Bone (Chronicles of The One, #2)",0,1507
7,34311452,"Year One (Chronicles of The One, #1)",0,1507
8,32766747,The Library of Fates,0,1507
9,21416690,"The Invisible Library (The Invisible Library, #1)",0,1507
10,41021967,Punk 57,0,1507
11,52193091,"Third Term (Dragon Fire Academy, #3)",2,1507
12,52236933,Second Term (Dragon Fire Academy #2),2,1507
13,52989714,First Term (Dragon Fire Academy #1),2,1507
14,36337550,The 7½ Deaths of Evelyn Hardcastle,0,1507
15,17455815,"Stone Cold Touch (The Dark Elements, #2)",3,1507
16,35702241,The Shadows Between Us,0,1507
17,44778083,"House of Earth and Blood (Crescent City, #1)",3,1507
18,42246377,"White Hot Kiss (The Dark Elements, #1)",3,1507
19,43204703,"A Curse So Dark and Lonely (Cursebreakers, #1)",4,1507
0,19398490,All the Light We Cannot See,0,1508
1,2153405,Still Alice,4,1508
2,22557272,The Girl on the Train,0,1508
3,13158130,To Heaven and Back: The True Story of a Doctor's Extraordinary Walk with God,0,1508
4,6460221,Sharp Objects,0,1508
5,15803059,Ordinary Grace,0,1508
0,4982,The Sirens of Titan,0,1509
0,4214,Life of Pi,4,1510
1,5064,"World Without End (Kingsbridge, #2)",5,1510
2,3636,"The Giver (The Giver, #1)",0,1510
3,92303,The Importance of Being Earnest,4,1510
4,5129,Brave New World,4,1510
5,19063,The Book Thief,4,1510
6,6148028,"Catching Fire (The Hunger Games, #2)",3,1510
7,7260188,"Mockingjay (The Hunger Games, #3)",3,1510
8,12881778,"Fifty Shades Freed (Fifty Shades, #3)",2,1510
9,11857408,"Fifty Shades Darker (Fifty Shades, #2)",3,1510
10,16002529,Fahrenheit 451,4,1510
11,168668,"Catch-22 (Catch-22, #1)",4,1510
12,865,The Alchemist,3,1510
13,4981,Slaughterhouse-Five,5,1510
14,5907,"The Hobbit, or There and Back Again",4,1510
15,8366402,The Tiger's Wife,0,1510
16,2767052,"The Hunger Games (The Hunger Games, #1)",0,1510
17,7613,Animal Farm,4,1510
18,4671,The Great Gatsby,3,1510
19,2657,To Kill a Mockingbird,5,1510
0,9875863,Djevojka s bisernom naušnicom,0,1511
0,222458,Rules,5,1512
0,11299,After the Quake,0,1513
1,7062441,Che la festa cominci,0,1513
2,968403,The Descendants,4,1513
3,18619684,The Time Traveler's Wife,5,1513
4,66559,Sharp Objects,3,1513
5,7789265,Der Augensammler,4,1513
6,7145565,"Flaskepost fra P (Afdeling Q, #3)",4,1513
7,13505130,"The Absent One (Department Q, #2)",3,1513
8,10822858,"The Keeper of Lost Causes (Department Q, #1)",4,1513
9,148375,"Written In Blood (Chief Inspector Barnaby, #4)",4,1513
10,11323484,"Der Augenjäger (Der Augensammler, #2)",4,1513
11,274942,The Family,3,1513
12,22585145,Chasing a Croatian Girl: A Survivor's Tale,4,1513
13,13547180,Brain on Fire: My Month of Madness,4,1513
14,10104,The Six Wives of Henry VIII,4,1513
15,16120760,The Shock of the Fall,3,1513
16,11298,"A Wild Sheep Chase (The Rat, #3)",4,1513
17,6314763,Orange Is the New Black,4,1513
18,40117,The Unconsoled,0,1513
19,11870085,The Fault in Our Stars,0,1513
0,16140408,"Down London Road (On Dublin Street, #2)",4,1514
1,8310924,"Heat of the Night (Dream Guardians, #2)",5,1514
2,10142996,Pleasures of the Night,5,1514
3,427289,"When Bruce Met Cyn... (Visitation, North Carolina, #3)",5,1514
4,33385229,They Both Die at the End,5,1514
5,38749106,Tweak: Growing Up on Methamphetamines,1,1514
6,12823,"The Night Trilogy: Night, Dawn, the Accident",1,1514
7,29283884,"The Gentleman's Guide to Vice and Virtue (Montague Siblings, #1)",3,1514
8,32293966,The Twelve Days of Dash and Lily,4,1514
9,39208716,Girl Gone Solo,4,1514
10,39206123,The Sheriff's Wife,4,1514
11,23288101,"Ride Hard (Raven Riders, #1)",5,1514
12,46212909,"A Conspiracy of Bones (Temperance Brennan, #19)",0,1514
13,2442103,More Than A Dream,3,1514
14,50374857,Once a Myth,0,1514
15,53122006,Fate,0,1514
16,10317386,The Plains of Promise,4,1514
17,6718869,For Love of a Pagan,2,1514
18,50616058,Charmed Souls,0,1514
19,7332370,The Challenge,3,1514
0,29981261,"The Butterfly Garden  (The Collector, #1)",5,1516
1,27065377,Beware That Girl,0,1516
2,18799585,"Hidden (Bone Secrets, #1)",5,1516
3,25865041,Dark Place to Hide,5,1516
4,20710558,"Play Dead (Elise Sandburg, #1)",5,1516
5,12675958,"Someone Else's Daughter (Miranda's Rights, #1)",0,1516
6,8593026,"Hostile Witness (Witness Series, #1)",3,1516
7,13062996,Blink,3,1516
8,21230379,The Doll (31 Horrifying Tales From The Dead Book 2),3,1516
9,12179779,Messages (David Chance Mystery #1),0,1516
10,1077626,"Dead Wrong (Dead, #1; John Mancini, #3)",5,1516
11,2486980,"Trust Me (The Last Stand, #1)",0,1516
12,545875,Hot Blooded (New Orleans #1),5,1516
13,84847,"Ashes to Ashes (Kovac and Liska, #1)",5,1516
14,1861196,"All The Pretty Girls (Taylor Jackson, #1)",0,1516
15,13536860,"Fifty Shades Freed (Fifty Shades, #3)",0,1516
16,11857408,"Fifty Shades Darker (Fifty Shades, #2)",0,1516
17,418625,Cause for Alarm,5,1516
18,469901,Mr. Perfect,5,1516
19,13148,"Kiss the Girls (Alex Cross, #2)",5,1516
0,29359991,The Light in the Heart,0,1517
0,6326485,The Nearly-Weds,4,1518
1,42004,Good At Games,3,1518
2,442955,Wild Designs,0,1518
3,148810,Bidding for Love,0,1518
4,442961,Stately Pursuits,5,1518
5,2299063,Wedding Season,3,1518
6,442957,Second Thyme Around,0,1518
7,41995,Nadia Knows Best,3,1518
8,2334751,This Charming Man,5,1518
9,9302,The Other Side of the Story,2,1518
10,452306,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",0,1518
11,6063187,Twenties Girl,4,1518
12,1358844,Remember Me?,3,1518
13,9416,"Confessions of a Shopaholic (Shopaholic, #1)",5,1518
14,1162543,"Breaking Dawn (Twilight, #4)",5,1518
15,49041,"New Moon (Twilight, #2)",5,1518
16,428263,"Eclipse (Twilight, #3)",5,1518
17,41865,"Twilight (Twilight, #1)",5,1518
18,207694,The Nanny,5,1518
19,82748,Sushi for Beginners,5,1518
0,21032488,"The Doors of Stone (The Kingkiller Chronicle, #3)",0,1519
1,1215032,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",0,1519
2,186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",5,1519
3,891069,Cure For All Diseases,5,1519
4,56638,Under the Influence: A Guide to the Myths and Realities of Alcoholism,5,1519
5,26096,In Praise of Slowness: Challenging the Cult of Speed,0,1519
6,2095,The Universe in a Nutshell,5,1519
7,8520362,The Grand Design,0,1519
8,3869,A Brief History of Time,0,1519
9,3950967,The Tales of Beedle the Bard,0,1519
10,862041,"Harry Potter Series Box Set (Harry Potter, #1-7)",5,1519
11,43615,The Gunslinger,5,1519
12,149267,The Stand,5,1519
13,11588,The Shining,5,1519
14,29948,The Bridge Across Forever: A True Love Story,5,1519
15,29946,Illusions: The Adventures of a Reluctant Messiah,5,1519
16,2082136,Bonk: The Curious Coupling of Science and Sex,0,1519
17,32145,Stiff: The Curious Lives of Human Cadavers,0,1519
18,7896345,"The Gathering (Darkness Rising, #1)",0,1519
19,7170627,The Emperor of All Maladies: A Biography of Cancer,0,1519
0,9301,"Rachel's Holiday (Walsh Family, #2)",0,1520
1,4671,The Great Gatsby,5,1520
2,13508607,The Secret Keeper,0,1520
3,13024270,I Have Iraq in My Shoe: Misadventures of a Soldier of Fashion,0,1520
4,14866,Nineteen Minutes,0,1520
5,2391653,Bringing Home the Birkin: My Life in Hot Pursuit of the World's Most Coveted Handbag,0,1520
6,12987640,Imagine: How Creativity Works,0,1520
7,18634501,What the Most Successful People Do Before Breakfast: A Short Guide to Making Over Your Mornings--and Life,0,1520
8,27126,"Bitter Is the New Black: Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office",0,1520
9,6148028,"Catching Fire (The Hunger Games, #2)",5,1520
10,7260188,"Mockingjay (The Hunger Games, #3)",5,1520
11,12881778,"Fifty Shades Freed (Fifty Shades, #3)",2,1520
12,11857408,"Fifty Shades Darker (Fifty Shades, #2)",4,1520
13,10818853,"Fifty Shades of Grey (Fifty Shades, #1)",3,1520
14,8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,0,1520
15,6452796,Drive: The Surprising Truth About What Motivates Us,0,1520
16,8584913,"The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe",0,1520
17,11084145,Steve Jobs,5,1520
0,2657,To Kill a Mockingbird,0,1521
1,22557272,The Girl on the Train,3,1521
0,4452257,The Book of Basketball: The NBA According to The Sports Guy,0,1523
1,218467,Lucifer's Hammer,0,1523
2,83539,Fantastic Voyage,0,1523
3,41811,The Caves of Steel (Robot #1),4,1523
4,414999,Childhood's End,4,1523
5,61179,"Ringworld (Ringworld, #1)",4,1523
6,7670,"The Andromeda Strain (Andromeda, #1)",3,1523
7,778990,Timescape,4,1523
8,112537,"Rendezvous with Rama (Rama, #1)",4,1523
9,77566,"Hyperion (Hyperion Cantos, #1)",0,1523
10,22590,Ubik,0,1523
11,4981,Slaughterhouse-Five,5,1523
12,70535,"2001: A Space Odyssey (Space Odyssey, #1)",4,1523
13,17214,Starship Troopers,3,1523
14,76778,The Martian Chronicles,4,1523
15,41804,"I, Robot (Robot, #0.1)",3,1523
16,7082,"Do Androids Dream of Electric Sheep? (Blade Runner, #1)",4,1523
17,7677,"Jurassic Park (Jurassic Park, #1)",4,1523
18,22328,"Neuromancer (Sprawl, #1)",4,1523
19,350,Stranger in a Strange Land,5,1523
0,7468479,"Tempted by a Warrior (Galloway Trilogy, #3)",0,1524
0,77233,Dubliners,0,1525
1,12881778,"Fifty Shades Freed (Fifty Shades, #3)",0,1525
2,11857408,"Fifty Shades Darker (Fifty Shades, #2)",0,1525
3,10818853,"Fifty Shades of Grey (Fifty Shades, #1)",0,1525
4,13381425,Tom Clancy Presents: Act of Valor,0,1525
0,9439628,Desert Places (Andrew Z. Thomas/Luther Kite #1),0,1528
1,8379811,Famous,0,1528
2,13641339,Eerie,0,1528
3,17284593,"Casino Royale (James Bond, #1)",0,1528
4,52394909,"White Out (Badlands Thriller, #1)",0,1528
5,53714160,"The Bone Jar (Detective Lew Kirby, #1)",0,1528
6,52344311,Into the Fire (Orphan X #5),0,1528
7,46163478,"Vanishing in the Haight (Colleen Hayes, #1)",0,1528
8,29240621,The Scimitar And The Snail: A 1000 Islands Novel,0,1528
9,42246178,"Swamp Spook (Miss Fortune Mystery, #13)",0,1528
10,36343001,"The Devil's Star (Harry Hole, #5)",0,1528
11,51009722,Rain Will Come,0,1528
12,19997463,"Nemesis (Harry Hole, #4)",0,1528
13,20873740,Sapiens: A Brief History of Humankind,0,1528
14,48526390,The Girl Beneath the Sea (Underwater Investigation Unit #1),0,1528
15,45154023,The Last Odyssey (Sigma Force #15),0,1528
16,42870767,"In Safe Hands (DCI Anna Tate, #1)",0,1528
17,39786128,Cruise Control (A Miami Jones Case #9),0,1528
18,48616854,Crooked River (Agent Pendergast Book 19),0,1528
19,25912578,Nine Princes in Amber (The Chronicles of Amber #1),0,1528
0,74280,Principles of Marketing,0,1530
0,1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",0,1531
0,6469165,What Alice Forgot,0,1534
0,35805,"The Capture (Guardians of Ga'Hoole, #1)",0,1535
0,2612,The Tipping Point: How Little Things Can Make a Big Difference,0,1541
1,20727654,The Paper Magician,0,1541
2,34497,"The Color of Magic (Discworld, #1; Rincewind, #1)",0,1541
3,386372,"Mort (Death, #1; Discworld, #4)",0,1541
4,34506,"The Light Fantastic (Discworld, #2; Rincewind #2)",0,1541
5,40102,Blink: The Power of Thinking Without Thinking,0,1541
6,6402364,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",0,1541
7,128939,The Persian Puzzle: The Conflict Between Iran and America,0,1541
8,296662,Lies My Teacher Told Me: Everything Your American History Textbook Got Wrong,0,1541
9,11468377,"Thinking, Fast and Slow",0,1541
10,60510,"Poison Study (Study, #1)",0,1541
11,8667848,"A Discovery of Witches (All Souls Trilogy, #1)",0,1541
12,43815,Mayfair Witches Collection,0,1541
13,943402,Let the Right One In,0,1541
14,10692,The Historian,0,1541
15,40604126,American Like Me: Reflections on Life Between Cultures,0,1541
16,60929,"Dawn (Xenogenesis, #1)",0,1541
17,139986,"The Snow Queen (The Snow Queen Cycle, #1)",0,1541
18,68428,"The Final Empire (Mistborn, #1)",0,1541
19,7896527,"Throne of Glass (Throne of Glass, #1)",0,1541
0,16130,Alexander Hamilton,0,1542
0,486318,How to Study,0,1544
0,11084145,Steve Jobs,5,1546
1,2612,The Tipping Point: How Little Things Can Make a Big Difference,5,1546
2,1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,5,1546
3,76865,Good to Great: Why Some Companies Make the Leap... and Others Don't,5,1546
4,4865,How to Win Friends and Influence People,0,1546
5,69571,"Rich Dad, Poor Dad",0,1546
6,6486483,Emotional Intelligence 2.0,0,1546
7,50937,"First, Break All the Rules: What the World's Greatest Managers Do Differently",0,1546
8,8584913,"The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe",0,1546
9,763362,The One Minute Manager,0,1546
0,6867,Atonement,0,1550
1,108759,"These Three Remain (Fitzwilliam Darcy, Gentleman #3)",0,1550
2,2657,To Kill a Mockingbird,0,1550
3,10032672,The Language of Flowers,0,1550
4,17465453,The Signature of All Things,0,1550
5,1426,Warrior of the Light,3,1550
6,1430,Eleven Minutes,3,1550
7,9086994,Aleph,2,1550
8,16054811,Manuscript Found in Accra,0,1550
9,6969,Emma,5,1550
10,653218,The Power of Purpose: Living Well by Doing Good,3,1550
11,2528006,التدين المنقوص,4,1550
12,128029,A Thousand Splendid Suns,0,1550
13,77203,The Kite Runner,0,1550
14,1162543,"Breaking Dawn (Twilight, #4)",2,1550
15,10210,Jane Eyre,0,1550
16,88965,Mars and Venus on a Date: A Guide for Navigating the 5 Stages of Dating to Create a Loving and Lasting Relationship,5,1550
